4254;kelly morais maria;0;11/09/2012;1;7º ano;1;220.718.935-26
4255;ana de assis pereira;0;14/12/2011;0;8º ano;1;692.509.392-55
4256;bruno aurélio de carvalho fonseca;0;19/03/2018;0;1º ano;1;853.708.699-87
4257;angela nunes reis silva;0;10/06/2019;0;1º período;5;102.981.749-70
4258;mauro lemos ferreira;0;13/01/2010;0;9º ano;1;898.426.000-24
4259;herlon lopes ribeiro júnior;0;20/08/2010;1;9º ano;2;475.759.062-43
4260;geovana siqueira brandão;0;06/11/2011;0;8º ano;2;095.868.341-36
4261;bergston alves de medeiros;0;21/04/2016;0;3º ano;7;562.654.042-86
4262;vitor teixeira valadares;0;17/08/2015;1;4º ano;5;963.004.837-79
4263;ailson de fátima rodrigues mendes;0;23/07/2017;0;2º ano;1;222.245.265-42
4264;vitor paulo melo costa;0;05/07/2015;1;4º ano;5;578.597.177-97
4265;geisiane domingues alves carneiro;0;11/11/2013;0;6º ano;1;416.178.395-08
4266;hercules celestino da silva;0;25/11/2018;0;1º ano;5;514.433.456-60
4267;raphael silva souto mota;0;21/10/2010;0;9º ano;2;772.200.936-95
4268;paula caetano zama;0;21/06/2017;0;2º ano;1;256.326.741-08
4269;jean cristina campos da rocha;0;28/02/2013;0;6º ano;1;459.617.569-54
4270;liliana melo de carvalho;0;01/01/2018;0;1º ano;6;904.537.816-50
4271;monique borges da silva;0;09/05/2014;0;5º ano;2;030.518.729-49
4272;ana borges gonçalves;0;21/09/2010;1;9º ano;1;536.451.425-09
4273;maria fernando máximo;0;11/05/2012;0;7º ano;2;119.338.160-68
4274;fernanda bueno da silva;0;26/01/2015;1;4º ano;6;900.978.800-07
4275;santiago gonçalves;0;04/08/2015;0;4º ano;1;556.214.867-74
4276;eliza carneiro batista;0;26/08/2011;0;8º ano;1;097.861.281-94
4277;isabela câmara nogueira;0;24/10/2014;0;5º ano;1;880.546.895-21
4278;luiz luíza ferreira cavalcanti;0;26/11/2016;0;3º ano;5;044.819.462-01
4279;ramon monteiro;0;21/10/2019;0;2º período;1;611.901.684-69
4280;wilson rodrigues simões;0;13/08/2015;0;4º ano;1;018.648.473-39
4281;maria b. cardoso oliveira;0;25/12/2019;0;2º período;1;890.236.351-75
4282;valdirene sena mata oliveira;0;21/04/2016;0;3º ano;1;750.960.558-67
4283;carolina luísa batista moreira;0;18/06/2018;0;1º ano;4;879.666.447-62
4284;pedro felício porto;0;10/08/2015;0;4º ano;6;200.764.277-76
4285;vanessa amaral carneiro teixeira;0;22/06/2016;0;3º ano;4;868.264.667-29
4286;joene de oliveira guimarães;0;09/09/2019;1;2º período;7;859.620.337-39
4287;olívia de oliveira coradi;0;17/01/2012;1;7º ano;2;190.656.280-77
4288;laurenza andrada;0;27/12/2010;0;9º ano;1;931.396.589-79
4289;bárbara sales de oliveira;0;07/05/2012;0;7º ano;2;655.964.230-01
4290;lyliane paulo diniz maia;0;13/01/2012;0;7º ano;2;561.622.853-32
4291;gabriel augusto nunes;0;16/01/2015;0;4º ano;1;269.818.415-23
4292;adriana henrique de souza araújo;0;25/04/2017;0;2º ano;1;509.083.940-94
4293;paulo patrícia ferreira;0;10/02/2014;1;5º ano;2;686.007.978-50
4294;hugo magno passos oliveira;0;13/11/2011;0;8º ano;1;479.720.194-90
4295;tamiris fernandes santana;0;06/10/2019;0;1º período;5;610.777.113-75
4296;mayara fernandes magalhães;0;13/07/2012;0;7º ano;2;446.779.383-35
4297;edson alves de souza;0;03/05/2016;0;3º ano;7;364.784.955-29
4298;cristiana arruda soares;0;09/10/2018;0;1º ano;1;075.622.053-43
4299;gilberto maria tiola magalhães;0;28/12/2010;0;9º ano;2;910.536.629-74
4300;larissa souza dias;0;15/02/2011;0;8º ano;2;993.089.236-55
4301;adriana aparecida alves pimenta;0;01/09/2017;0;2º ano;2;212.836.497-42
4302;ramon vinícius andrade guimarães;0;31/05/2016;0;3º ano;7;478.334.853-79
4303;diogo gomes almeida;0;27/01/2015;0;4º ano;1;452.833.733-07
4304;regiane da silva andrade de melo;0;09/03/2013;0;6º ano;2;137.390.571-26
4305;ayla guimarães seabra eiras;0;09/08/2014;0;5º ano;1;988.534.219-13
4306;ivan felix dias;0;31/05/2014;0;5º ano;1;619.542.149-28
4307;graciana pereira tavares;0;10/03/2011;0;8º ano;2;539.730.700-38
4308;larissa ribera descarpontriez alves;0;04/04/2015;0;4º ano;1;530.505.255-80
4309;andreia halle;0;30/04/2011;0;8º ano;2;011.759.280-53
4310;clara rodrigues e silva;0;25/05/2013;0;6º ano;1;820.619.102-79
4311;rafael de freitas simões alves;0;24/10/2016;0;3º ano;1;407.854.918-97
4312;patrícia marcelo freitas;0;31/10/2015;1;4º ano;1;546.002.769-83
4313;miguel stela da cunha;0;20/04/2019;0;2º período;7;348.188.396-60
4314;cristina borges ramos;0;20/01/2018;0;1º ano;4;098.114.806-04
4315;hugo henrique barbosa bahia fritzsons;0;15/05/2014;0;5º ano;2;767.145.740-78
4316;maria alves da cruz;0;19/11/2019;0;1º período;5;807.984.315-64
4317;ana salomão;0;02/05/2012;0;7º ano;2;455.049.933-70
4318;maria ghetti gomes;1;12/03/2018;1;1º ano;6;823.227.696-98
4319;virgínia vianna ferrari;0;11/12/2017;0;2º ano;3;755.689.960-49
4320;aloysio campos silveira;0;02/07/2011;0;8º ano;1;418.112.362-09
4321;mariana bulegon pilecco;0;27/12/2019;0;1º período;5;648.826.006-08
4322;jesse piter;0;05/04/2017;0;2º ano;2;889.062.283-99
4323;daniel bueno da silva;0;16/05/2010;0;9º ano;1;448.636.725-76
4324;gabriel inácio de medeiros;0;15/03/2019;0;1º período;1;810.742.885-84
4325;tábata rodrigues simões;0;18/08/2012;0;7º ano;2;446.958.897-27
4326;olinda de oliveira rodrigues;0;04/09/2010;0;9º ano;2;562.577.594-48
4327;luana amaral carneiro teixeira;0;15/02/2019;0;1º período;1;067.484.307-18
4328;daniela luísa batista moreira;0;28/10/2019;0;1º período;4;373.758.996-09
4329;cláudia chaves serrano;0;08/06/2012;0;7º ano;2;340.969.265-29
4330;nathalia josé de castro agostinho;0;06/08/2016;0;3º ano;1;270.158.779-76
4331;maria wallace milord amorim;0;13/07/2016;0;3º ano;4;788.050.571-50
4332;artur pereira silva;0;24/08/2013;0;6º ano;2;824.945.456-92
4333;bergston angelica;0;23/06/2011;0;8º ano;2;782.422.784-02
4334;mayara silva araújo;0;13/03/2016;0;3º ano;1;239.668.957-89
4335;matheus marjorie pimenta oliveira;0;09/10/2012;0;7º ano;1;127.894.824-39
4336;virgínia victoria ferraz;0;29/01/2011;0;8º ano;2;084.348.685-77
4337;janaina ferreira gomes;0;06/12/2011;0;8º ano;2;902.270.259-22
4338;cleidson gonzaga de oliveira;0;15/01/2011;0;8º ano;1;555.489.642-16
4339;leandro arcanjo mendes;0;06/10/2016;0;3º ano;1;096.103.288-76
4340;iano salimena silva;0;18/04/2014;0;5º ano;1;793.130.818-88
4341;aldanny rodrigues soares santana;0;17/06/2012;0;7º ano;2;138.568.691-96
4342;carolina beatriz vasconcelos;0;22/04/2010;0;9º ano;2;338.173.417-91
4343;bruna peres morato gonçalves;0;31/03/2011;0;8º ano;1;972.298.656-99
4344;ana dias martins;0;11/02/2018;0;1º ano;2;045.788.176-78
4345;well ricardo soares;0;28/12/2015;0;4º ano;5;389.154.155-63
4346;ana andrade;0;06/03/2016;0;3º ano;7;110.730.584-67
4347;juan da mata galvão;0;17/04/2017;0;2º ano;4;777.672.184-90
4348;rafaella gonzaga de oliveira;0;27/01/2011;1;8º ano;2;451.319.501-96
4349;hérica vitória guimarães silva;0;06/05/2010;0;9º ano;1;089.570.390-59
4350;cristina luiza silva minucci;0;04/12/2019;0;1º período;1;257.440.036-62
4351;adriana sousa queiroz;0;30/03/2016;0;3º ano;1;586.973.063-73
4352;valdirene pinheiro pechim soares;0;10/03/2014;0;5º ano;2;418.158.628-50
4353;raphaelle aparecida andrade ferreira;0;25/02/2017;0;2º ano;5;436.887.739-88
4354;ester araújo do nascimento;0;16/02/2019;0;1º período;5;097.823.069-71
4355;rodrigo ferraz;0;29/01/2019;0;2º período;1;327.925.099-82
4356;matheus de paula lima;0;18/03/2019;0;2º período;2;902.624.305-31
4357;patricia motta;0;28/04/2016;0;3º ano;7;266.383.835-15
4358;josé gonçalves de freitas silva;0;08/11/2015;0;4º ano;3;629.552.231-04
4359;eduardo nunes derossi;0;17/07/2015;0;4º ano;1;727.590.284-30
4360;nasser barros cavalcanti;0;20/07/2013;1;6º ano;1;033.989.190-11
4361;grácia carvalho da silva;0;31/10/2015;0;4º ano;1;535.862.209-68
4362;gabriela monteiro silva q;0;26/10/2013;0;6º ano;1;157.277.528-96
4363;izabela silva rossin;0;11/12/2014;0;5º ano;1;927.185.631-43
4364;josé pinheiro costa faber barata;0;21/06/2011;0;8º ano;2;620.333.180-09
4365;bruna luiza pinto coelho marques;0;11/10/2014;1;5º ano;1;604.731.921-95
4366;iara horta corrêa;0;20/01/2012;0;7º ano;1;074.204.412-22
4367;clara scórcio rafael;0;10/03/2019;0;1º período;1;990.717.978-45
4368;mariana cunha alves;0;15/04/2019;0;2º período;1;405.663.710-16
4369;leandro drumond lanza;0;13/09/2011;1;8º ano;1;429.925.518-41
4370;mariane sá santos de araújo;0;09/12/2019;0;1º período;1;690.294.445-97
4371;mateus gomes da silva;1;04/09/2013;0;6º ano;2;387.040.872-78
4372;jesse romão sobreira;0;12/12/2016;0;3º ano;1;795.677.688-73
4373;cleizer quintão fonseca;0;24/03/2019;0;1º período;1;921.687.717-72
4374;liliana borges miguel;0;08/05/2011;0;8º ano;1;617.797.332-58
4375;eros neves;0;28/10/2011;0;8º ano;1;267.545.323-21
4376;lorenna alex batista de sousa;0;13/09/2019;1;2º período;3;714.724.459-73
4377;bárbara carlos suhadolnik de oliveira;0;20/03/2012;0;7º ano;1;820.862.002-00
4378;fabrício de moraes lopes carneiro e silva;0;02/01/2016;0;3º ano;5;608.033.501-66
4379;cecília siqueira brandão;0;08/10/2012;0;7º ano;1;199.749.988-36
4380;jonas stela da cunha;0;02/11/2018;1;1º ano;4;554.760.748-74
4381;bruno arruda soares;0;24/11/2014;0;5º ano;1;413.103.490-41
4382;lucas borges da silva;0;26/03/2011;0;8º ano;2;104.412.552-70
4383;mariana luiz lacerda soares;0;15/03/2015;1;4º ano;1;390.270.259-33
4384;gilberto alves pereira;0;17/10/2019;0;1º período;4;185.525.016-70
4385;willian souza de oliveira e vilas;0;11/11/2012;0;7º ano;1;505.243.605-00
4386;saulo pires flauzino;0;11/07/2015;0;4º ano;1;010.873.126-02
4387;polliany rodrigues e silva;0;28/07/2010;0;9º ano;2;386.327.712-56
4388;tatiana edinesio de campos;0;17/12/2011;0;8º ano;1;566.496.595-92
4389;maria oliveira;0;25/11/2017;1;2º ano;1;390.490.862-07
4390;raquel delalibera;0;03/11/2019;0;1º período;1;481.637.392-88
4391;maurício aparecido damião peixoto;0;02/02/2019;0;1º período;1;901.471.074-97
4392;dayvid polycarpo da cruz;0;30/08/2013;0;6º ano;2;318.617.161-44
4393;karolaine gonçalves ferreira;0;15/04/2015;0;4º ano;2;610.997.006-36
4394;emília teodoro oliveira;0;02/02/2017;0;2º ano;1;223.320.434-85
4395;pedro clara matias brasileiro;0;01/06/2014;0;5º ano;2;362.430.549-57
4396;nádia eduarda palhares lima;0;16/01/2012;0;7º ano;2;343.308.961-64
4397;bruna romão sobreira;0;28/09/2015;1;4º ano;6;497.083.342-52
4398;aline sávio;0;02/04/2014;0;5º ano;1;085.249.202-63
4399;paulo marina oliveira valadares;0;29/05/2012;0;7º ano;2;380.891.845-42
4400;vanderlei aparecida bittencourt marques;0;01/02/2012;0;7º ano;2;810.357.808-39
4401;maria inês pedrosa nahas;0;23/01/2015;0;4º ano;1;049.652.268-72
4402;tailan clara matias brasileiro;0;03/05/2018;0;1º ano;1;432.271.554-75
4403;kissyla lorena da silva jorge;0;24/08/2018;0;1º ano;1;736.795.970-49
4404;nasser oliveira felice;0;30/01/2016;0;3º ano;2;551.641.268-46
4405;nádia caroline vilela ribeiro;0;22/05/2015;0;4º ano;2;729.522.137-80
4406;vinicius queiroz e silva;0;12/04/2018;0;1º ano;1;910.229.703-15
4407;aldanny germano;0;29/08/2011;0;8º ano;1;246.984.992-34
4408;jessica tibe;0;19/02/2017;0;2º ano;6;216.811.411-43
4409;diego pinho viana;0;12/11/2010;0;9º ano;1;348.014.279-49
4410;katia souza madureira;0;19/08/2018;0;1º ano;1;119.528.696-75
4411;ana aparecida negri;0;15/11/2019;0;1º período;1;912.316.951-21
4412;letícia de paula lima;0;11/02/2013;0;6º ano;1;513.938.663-71
4413;diego laura lopes zampier;0;12/05/2011;0;8º ano;1;781.268.616-58
4414;nayara dutra medeiros;0;15/08/2016;0;3º ano;5;700.644.077-56
4415;wilhomar stefany alves dos santos;1;19/09/2017;0;2º ano;1;009.893.531-45
4416;joyce christina dias de mello;0;28/07/2019;0;2º período;1;943.559.812-05
4417;wilson lemos ferreira;0;19/12/2012;1;7º ano;1;928.398.071-79
4418;vinícius carolina;0;13/11/2015;0;4º ano;5;493.517.139-21
4419;fred de castro;0;16/08/2018;0;1º ano;5;045.450.519-95
4420;luciana sousa santos;0;04/11/2010;0;9º ano;1;106.156.247-78
4421;sara martins batista s da matta;0;08/01/2011;1;8º ano;2;231.378.779-00
4422;pedro attie viana lobue;0;04/08/2011;0;8º ano;1;458.183.748-35
4423;jaqueline pereira gonçalves;0;15/06/2013;0;6º ano;1;633.452.033-23
4424;maisa resende;0;29/07/2013;1;6º ano;2;100.098.065-62
4425;bruno de souza monteiro andrade;0;10/08/2014;1;5º ano;1;693.958.231-27
4426;janis souza madureira;0;20/10/2012;0;7º ano;1;503.859.729-45
4427;leandro alves da cruz;0;21/01/2019;0;1º período;7;664.594.814-03
4428;giovana mateus correa;0;09/09/2011;0;8º ano;2;563.512.874-35
4429;andressa cunha alves;0;27/12/2019;0;2º período;2;793.229.445-20
4430;paula sousa;0;20/05/2017;0;2º ano;7;772.492.949-52
4431;marcelo esteves dos reis almeida;0;26/06/2013;0;6º ano;1;085.291.266-19
4432;suely botto andrade;0;24/08/2010;0;9º ano;1;152.712.658-85
4433;francielle cristina da silva;0;21/04/2013;0;6º ano;1;421.339.832-21
4434;bilac flávia gomes rodrigues;0;03/06/2018;0;1º ano;7;176.957.240-43
4435;fernanda bueno ferreira;0;30/09/2019;0;1º período;2;585.246.131-45
4436;francielle alves arêas;0;03/11/2017;1;2º ano;3;505.660.496-56
4437;rafaela rodrigues braga;0;13/06/2016;0;3º ano;1;781.920.415-59
4438;isabela evangelista;0;05/02/2014;0;5º ano;2;944.155.624-49
4439;vanda das graças gonçalves;0;26/11/2013;0;6º ano;1;701.497.280-52
4440;bilac alves matos;0;30/03/2010;0;9º ano;1;300.578.646-12
4441;jhonathas rezende;0;27/10/2013;0;6º ano;1;125.882.794-76
4442;daniel mundim;0;17/07/2018;0;1º ano;6;161.360.685-21
4443;ana helena gomes;0;21/12/2011;1;8º ano;2;362.733.047-59
4444;max dias leandro;0;04/03/2012;0;7º ano;2;460.619.020-84
4445;natally meireles;0;19/07/2016;0;3º ano;5;782.909.592-57
4446;frederico macedo;0;10/12/2015;0;4º ano;6;663.041.241-88
4447;helder de souza monteiro andrade;0;04/03/2014;0;5º ano;2;910.298.813-27
4448;vanessa rita de souza;0;27/02/2015;0;4º ano;7;716.626.706-92
4449;isabel ferreira dos santos;0;03/06/2017;0;2º ano;1;118.611.277-03
4450;gabriel celestino da silva;0;12/01/2010;0;9º ano;1;933.768.328-83
4451;miguel rita de souza;0;28/10/2013;0;6º ano;2;049.441.354-85
4452;giovanna geovani cardoso;0;04/12/2018;1;1º ano;3;380.996.309-54
4453;eloina vitor araujo silva;0;30/05/2015;0;4º ano;2;294.182.663-14
4454;raphaella amaral carneiro teixeira;0;26/07/2016;0;3º ano;7;625.551.064-45
4455;cristiane beatriz vasconcelos;0;01/12/2017;0;2º ano;1;555.387.521-51
4456;lígia alves brandão;0;28/01/2019;0;1º período;1;518.211.432-54
4457;marília alves xavier catarina;0;09/08/2013;0;6º ano;1;209.671.233-84
4458;lyla prado;0;12/04/2012;0;7º ano;2;024.664.558-41
4459;leandro resende;0;21/03/2013;0;6º ano;1;257.149.465-87
4460;paula quirino gouveia;0;03/01/2014;0;5º ano;1;700.466.565-49
4461;ana vigato araújo;0;07/09/2017;1;2º ano;1;358.434.344-60
4462;janaina coelho freitas;0;25/10/2019;0;2º período;1;277.522.225-05
4463;giovanna salgado fernandes;0;04/12/2018;0;1º ano;1;712.925.275-61
4464;marcus henrique rodrigues;0;08/05/2019;0;2º período;5;983.849.644-38
4465;iano carolina costa cunha;0;28/05/2019;0;2º período;6;539.106.881-06
4466;giovanna henrique marciano dos reis;0;06/04/2014;0;5º ano;1;688.919.341-38
4467;hugo oliveira felice;0;03/03/2019;0;1º período;1;835.654.253-35
4468;eduardo martins batista s da matta;0;11/08/2014;0;5º ano;1;400.691.446-05
4469;bruna alves machado;0;17/12/2010;1;9º ano;2;494.641.179-01
4470;carolina emanuel nonato silva;0;09/08/2012;0;7º ano;2;492.674.932-01
4471;murilo augusto santos de oliveira;0;04/09/2014;0;5º ano;1;993.082.362-66
4472;gerson gomes da silva;0;03/11/2015;0;4º ano;2;362.208.272-03
4473;jhonathas pinheiro pechim soares;0;12/06/2015;0;4º ano;4;861.214.895-90
4474;diogo da silva melo;0;20/03/2013;0;6º ano;2;736.819.666-76
4475;julia corgozinho;0;12/11/2018;0;1º ano;4;059.697.385-85
4476;david magno passos oliveira;0;12/05/2018;0;1º ano;6;519.316.607-58
4477;roberta scoparo muratori ramos;0;17/07/2015;0;4º ano;7;806.469.549-56
4478;giovana roberto mezadri de azevedo;0;26/12/2011;0;8º ano;2;943.581.375-43
4479;lincoln portela;0;25/07/2017;0;2º ano;3;832.984.063-69
4480;anne aniceto aquino de lima;0;15/03/2017;1;2º ano;1;994.251.362-81
4481;vinícius campolina dos santos;0;16/06/2012;0;7º ano;2;923.847.129-29
4482;danyela miguel de oliveira;0;04/11/2017;0;2º ano;1;405.520.803-05
4483;lauro augusto ferreira;0;23/03/2018;0;1º ano;1;973.592.111-81
4484;maria pinto;1;23/12/2019;0;1º período;1;982.072.493-17
4485;lincoln horta corrêa;0;08/12/2012;0;7º ano;2;879.124.791-42
4486;marcus ferreira de fuccio;0;10/06/2014;0;5º ano;2;621.028.389-74
4487;rodrigo paula rodrigues sanches;0;25/08/2018;0;1º ano;1;236.995.198-66
4488;ana túlio de oliveira castro;0;21/05/2019;0;2º período;1;215.721.246-28
4489;camilla correa campos;0;12/02/2016;0;3º ano;1;469.824.068-17
4490;nasser levi silva teixeira;0;18/03/2019;0;1º período;4;418.586.513-24
4491;joão bortolaz;0;14/11/2012;0;7º ano;1;549.778.067-02
4492;zita paulo diniz maia;0;06/04/2018;0;1º ano;4;582.887.361-77
4493;greyce fernando batista;0;25/11/2010;0;9º ano;2;522.558.377-25
4494;vanessa andrade;0;04/08/2012;0;7º ano;1;930.682.118-49
4495;ana pessoa;0;20/12/2013;0;6º ano;2;756.700.274-52
4496;patricia vasconcelos lima;0;23/11/2015;0;4º ano;1;281.555.799-95
4497;nicholas ferraz;0;31/03/2018;0;1º ano;2;438.822.593-77
4498;maisa poltronieri;0;31/05/2018;1;1º ano;1;159.428.773-27
4499;mariana martins;0;30/12/2015;0;4º ano;1;263.376.508-95
4500;adriano arantes de moraes;0;29/06/2012;0;7º ano;2;838.052.957-62
4501;débora luiz lacerda soares;0;15/08/2014;0;5º ano;2;264.005.792-09
4502;ludmila teixeira de lima;0;28/07/2019;0;2º período;7;291.889.616-45
4503;lígia augusto ferreira;0;10/03/2016;0;3º ano;1;931.441.074-22
4504;gabriela faria carias;0;01/11/2011;0;8º ano;1;446.647.782-19
4505;laissa samantha oliveira silva;0;28/07/2019;0;1º período;1;957.498.016-83
4506;lucas karla portes beserra;0;29/12/2019;1;2º período;1;037.662.228-24
4507;jamila rita rodrigues de sá;0;18/09/2014;0;5º ano;1;507.499.082-91
4508;leandro alves sanches;0;21/01/2019;0;2º período;1;256.595.312-10
4509;fabricio dias;0;09/06/2015;0;4º ano;7;319.932.913-35
4510;tamiris paes dos santos;0;24/03/2019;0;2º período;1;307.459.489-93
4511;gabriel alex batista de sousa;0;28/06/2013;0;6º ano;2;470.465.379-56
4512;julio pessoa;0;04/12/2016;0;3º ano;1;998.603.740-73
4513;aurea clara de souza david;0;22/11/2015;0;4º ano;5;410.740.109-80
4514;bárbara almeida martins de souza;0;28/02/2012;1;7º ano;1;639.563.416-64
4515;emanoely monteiro;0;12/04/2014;0;5º ano;1;780.643.246-27
4516;flávia fontana;0;04/08/2013;0;6º ano;2;919.954.932-48
4517;josé salgado fernandes;0;10/04/2018;1;1º ano;6;853.985.208-82
4518;cristiane loureiro basílio;0;19/06/2015;0;4º ano;1;603.374.278-83
4519;leandro caroline martins da silva;0;13/12/2019;0;2º período;4;572.678.123-02
4520;brisa brum de moraes;0;29/05/2012;1;7º ano;1;781.624.661-02
4521;vanessa ferreira da silva;0;05/11/2016;0;3º ano;2;000.026.560-97
4522;jonas cardoso costa;0;10/05/2019;0;2º período;6;460.281.984-15
4523;janine josé molina;0;23/04/2011;0;8º ano;2;931.740.640-77
4524;danyela graziele silva cunha;0;27/06/2012;1;7º ano;1;457.088.201-15
4525;cleiton pessoa;0;27/12/2010;0;9º ano;2;699.789.976-69
4526;andressa glória de castro lima;0;23/03/2013;0;6º ano;2;832.290.534-94
4527;thais pires flauzino;0;11/12/2019;0;2º período;6;077.337.991-57
4528;ana carlos silva onofre;0;23/09/2015;0;4º ano;5;684.952.231-02
4529;evelyn costa;0;15/07/2014;0;5º ano;1;358.551.180-75
4530;silvia lopes ribeiro júnior;0;16/08/2012;0;7º ano;1;817.557.404-58
4531;karina celia de paula;0;26/05/2017;0;2º ano;1;728.324.846-84
4532;andrea aparecida pacheco leão;0;05/04/2015;0;4º ano;3;312.659.729-74
4533;ramon bertozzi oliveira e silva;0;24/02/2011;0;8º ano;2;129.868.990-67
4534;ercilia gabriela teixeira paula;0;24/02/2012;0;7º ano;1;949.302.708-59
4535;viviane da costa santos;0;13/05/2015;0;4º ano;1;800.916.681-72
4536;bárbara maria de almeida;0;28/02/2015;0;4º ano;6;859.059.929-51
4537;larissa de almeida andrade;0;19/03/2019;1;1º período;1;922.478.981-74
4538;rômulo ribera descarpontriez alves;0;24/01/2019;0;1º período;1;072.650.471-22
4539;késia monteiro;0;23/06/2015;0;4º ano;3;278.242.752-38
4540;rosana armond assis ramos;0;06/09/2016;1;3º ano;4;074.570.054-14
4541;karla souza rezende;0;11/12/2018;0;1º ano;4;856.171.368-02
4542;herlon norberto amaral;0;12/11/2015;1;4º ano;1;853.830.532-36
4543;fabio bartels;0;21/08/2017;1;2º ano;1;116.568.274-25
4544;ewerton varella;0;04/11/2019;1;1º período;2;921.227.367-57
4545;karla helena gomes;0;24/04/2011;0;8º ano;1;899.180.585-82
4546;glauber mara candido;0;08/08/2011;0;8º ano;2;248.551.708-13
4547;anne gustavo;0;07/06/2016;0;3º ano;6;206.204.204-12
4548;juan luísa batista moreira;0;03/01/2011;1;8º ano;1;622.526.198-46
4549;graciana sofal costa;0;09/11/2013;0;6º ano;1;474.294.881-51
4550;gabrielle alvares assis;0;20/09/2012;0;7º ano;1;969.212.292-50
4551;hugo motta;0;05/08/2016;0;3º ano;4;211.200.599-39
4552;flávia caroline da silva;0;17/01/2013;0;6º ano;2;409.551.664-68
4553;luara aparecida macedo dos santos;0;10/12/2015;1;4º ano;2;572.424.936-85
4554;ana gustavo;0;08/06/2011;0;8º ano;2;615.506.554-65
4555;vanessa víctor de pinho (pp);0;08/01/2011;0;8º ano;2;528.754.052-52
4556;mariana varella;0;19/05/2016;0;3º ano;1;699.365.557-28
4557;sabrina zaiden de moraes;0;26/10/2013;0;6º ano;2;750.033.532-38
4558;fernando rodrigues valadares;0;08/12/2012;0;7º ano;1;686.702.967-13
4559;kelly bittar detoni;0;06/11/2013;0;6º ano;1;500.992.501-53
4560;rodrigo kassia sirqueira;0;02/02/2019;0;2º período;4;853.874.942-87
4561;aldanny sousa barbosa de oliveira;0;04/05/2016;0;3º ano;1;833.572.439-29
4562;alexssandro gonçalves pereira;0;21/10/2017;0;2º ano;1;980.589.778-80
4563;luana matheus barbosa santos;0;05/11/2014;0;5º ano;2;486.094.575-13
4564;lucas magno passos oliveira;0;14/08/2012;0;7º ano;2;427.115.239-97
4565;valdirene sérgio marques godinho;0;01/03/2012;0;7º ano;2;839.996.399-86
4566;patricia eduarda palhares lima;0;19/12/2019;0;1º período;4;476.097.535-65
4567;raquel paula rodrigues sanches;0;21/03/2011;0;8º ano;1;833.804.099-97
4568;matheus cunha alves;0;17/05/2019;0;1º período;1;564.905.758-64
4569;david do socorro jô moraes;0;24/09/2013;0;6º ano;2;248.158.330-65
4570;carlos paula dário;0;10/09/2017;0;2º ano;7;805.264.535-61
4571;gilslâne maria caetano;0;26/02/2019;0;1º período;2;919.674.547-51
4572;dalila luciane;0;06/06/2017;0;2º ano;1;342.169.294-96
4573;joão coelho freitas;0;18/08/2012;0;7º ano;2;540.239.968-17
4574;karla gomes alves;0;15/12/2013;0;6º ano;1;622.105.348-65
4575;rita souza ferreira;0;24/03/2019;0;1º período;1;366.879.066-95
4576;ana alves machado;0;07/09/2017;0;2º ano;1;175.070.467-65
4577;cristiane evangelista;0;23/03/2014;0;5º ano;1;894.433.815-83
4578;misael wanderson alves de sousa;0;30/05/2018;0;1º ano;7;253.642.556-69
4579;kelly morais assis;1;11/11/2010;0;9º ano;2;428.188.808-40
4580;larissa de carvalho homem;0;05/08/2015;0;4º ano;4;996.400.067-34
4581;geraldo rita de souza;0;04/09/2014;0;5º ano;1;541.903.401-78
4582;helena roberto da costa;0;12/04/2014;0;5º ano;1;912.992.524-04
4583;gabriel faria carias;0;06/08/2016;0;3º ano;7;916.376.766-06
4584;joao lisboa da silva;0;02/04/2012;0;7º ano;2;149.988.109-27
4585;valéria flávio de figueiredo fernandes;0;05/07/2017;1;2º ano;1;944.394.467-15
4586;rodrigo melo rocha;0;14/02/2013;0;6º ano;1;230.899.355-94
4587;angela bueno da silva;0;20/04/2013;0;6º ano;1;552.488.652-40
4588;bruna francisco;0;15/09/2017;0;2º ano;5;656.211.977-53
4589;bárbara de fátima rodrigues mendes;0;23/10/2017;0;2º ano;5;259.934.403-78
4590;débora batista azevedo;0;17/10/2017;0;2º ano;1;392.936.150-64
4591;jeniffer rodrigues simões;0;15/12/2014;0;5º ano;2;757.123.076-84
4592;pedro geralda;0;07/08/2016;0;3º ano;1;127.398.687-91
4593;beatriz gabriela teixeira paula;0;22/05/2019;0;1º período;1;586.973.577-03
4594;mariane augusto soares cardoso;0;30/05/2017;0;2º ano;1;780.995.685-42
4595;giovana souza ferreira;0;18/10/2017;0;2º ano;6;387.603.094-10
4596;eduardo aparecida pereira;0;02/03/2015;0;4º ano;4;443.632.203-81
4597;luciana n sampaio pereira;0;16/11/2013;0;6º ano;2;812.379.250-49
4598;paulo oliveira pereira;0;26/09/2011;1;8º ano;2;124.393.072-45
4599;isabela cassiano costa;0;23/10/2012;0;7º ano;2;518.837.793-17
4600;polyanna couto ruback rodrigues;0;15/09/2010;0;9º ano;1;701.911.940-20
4601;sara nogueira reis jordy;0;28/10/2011;0;8º ano;2;350.071.750-16
4602;carolina halis santos;0;03/11/2016;0;3º ano;1;434.904.937-05
4603;walkiria rose hawryliszyn e silva;0;22/01/2017;0;2º ano;1;511.596.104-02
4604;tullyana ferreira;0;09/01/2011;0;8º ano;1;296.131.245-13
4605;maria maria de oliveira;0;11/11/2017;0;2º ano;2;658.788.820-10
